Axibad丶烟鬼||圣枪游侠||9.4||129||6||1||0||2||0||3||1||478||1384||64710||11817||8404||7184||1092||128
淡忘v1那伤||法外狂徒||4.1||213||34||1||0||13||1||2||1||1729||4847||277414||32850||29308||26874||2041||392
AK丨小阿泽丶||沙漠死神||9.4||190||15||3||4||9||0||2||2||1140||2430||214588||62120||35579||23928||11650||0
Zz丨Gucci丶ViruS||狂野女猎手||11.7||225||24||2||1||5||0||7||4||1694||27006||325042||39967||66756||2958||61976||1821
244795943||魂锁典狱长||8.4||33||1||1||0||46||4||0||1||0||1820||38179||29970||9635||2269||7365||0
yao灬保护你||凛冬之怒||5.4||45||70||1||0||9||1||2||1||0||4153||148484||48803||13020||1520||11133||367
Athena丶雅思Cc||盲僧||6.5||46||58||0||0||23||3||2||2||0||2969||133199||47414||14048||12129||1726||192
午有午律||暗夜猎手||10.5||263||21||3||1||9||2||4||2||855||7552||282496||39043||47815||35337||0||12478
Arbitrary丶Exc||卡牌大师||6.5||271||5||0||0||11||1||5||2||0||562||377005||30921||42164||1327||39531||1305
三等烟民||蒸汽机器人||9.6||72||0||0||0||37||5||3||1||0||5907||94135||31245||15863||3150||12713||0
路易斯丿||策士统领||8||171||18||0||0||6||0||3||2||0||28805||210522||65461||48619||3353||45178||88
灰猫咪||虚空遁地兽||6.6||33||72||0||0||2||1||2||1||0||12940||156250||51936||8964||5675||1805||1483
风吹着你裤裆||探险家||9.6||231||8||2||0||11||1||5||1||730||2953||194967||22531||35449||19650||14960||839
云狼天||亡灵战神||10.4||55||3||0||0||47||0||0||1||0||13163||103068||28727||19621||7471||12150||0
发疯的小草帽||未来守护者||8.3||217||10||0||0||9||1||4||2||878||2504||188962||24727||38997||29227||7629||2140
大苞米||刀锋意志||10.4||261||6||2||0||6||1||4||2||603||12803||181721||47156||40226||28871||4514||6840
裂风丶||酒桶||8.3||35||74||0||0||8||2||3||2||354||7618||140821||43649||22377||4338||15816||2223
优秀青年||荣耀行刑官||11||270||15||1||0||13||1||5||3||1282||3002||245417||27048||35926||35159||0||767
铅笔9997||冰霜女巫||8.1||217||1||1||0||15||1||0||1||0||830||199108||27086||26849||1601||25247||0
朕爱天下||战争之王||5||32||2||0||0||10||0||2||2||646||862||46031||24834||16274||13244||2906||123
Hy宝宝||虚空恐惧||7.8||189||19||0||0||14||0||2||1||0||12275||179341||43509||27549||1664||21322||4562
Paradise灬悦||堕落天使||8.5||48||1||0||0||19||1||2||1||0||1637||48597||20175||13912||1449||12462||0
眺望那的顶点||酒桶||12.8||61||43||0||0||10||3||9||2||542||7382||106633||24699||17684||1906||15778||0
Bingo丶裤衩||机械先驱||5.4||149||2||1||0||6||1||0||1||0||340||103741||21543||23520||1014||21387||1118
小娟娟5||猩红收割者||12.3||185||13||2||0||10||1||4||3||0||18003||169256||30555||29467||689||27767||1010
0oLino0||法外狂徒||7.3||156||14||0||0||10||1||5||2||752||1508||116942||14719||16090||15370||640||79
灰猫咪||酒桶||9||78||47||1||0||6||1||4||1||209||4506||113017||25878||14614||2591||11190||832
云狼天||狂野女猎手||5.3||54||2||0||0||6||1||0||1||0||3839||46485||17246||10448||412||9246||790
风吹着你裤裆||魂锁典狱长||7.6||38||0||0||0||27||1||0||1||0||1053||25235||27520||10141||1552||8588||0
发疯的小草帽||大发明家||5.9||179||7||0||0||8||1||2||1||0||2321||128505||22612||28354||1081||27272||0
大苞米||皮城女警||9||222||5||1||0||5||0||3||2||1131||2046||139740||24263||28667||24986||3189||492
冷言Distance||圣枪游侠||5.8||106||6||1||0||4||0||2||2||591||1693||76428||15974||13294||12173||928||192
墨小醉||复仇焰魂||4.8||30||1||0||0||12||1||0||1||0||885||33681||9211||11379||342||11036||0
樱花飞雪祗为你||德玛西亚之力||8.5||67||1||2||0||4||0||3||1||0||0||64561||19091||15338||10383||4316||638
Buddy灬thirdZzp||无极剑圣||8.6||78||75||1||1||8||1||5||2||712||2020||160319||18907||13455||9959||1359||2137
丿Anlges丶GG||盲僧||16.8||166||27||2||0||13||1||15||2||0||2443||152898||16915||32156||27638||3891||627
发疯的小草帽||德玛西亚之力||8.3||30||0||1||0||12||3||0||1||0||2032||26203||19038||7698||4862||2211||624
JoeJ偶尔||潮汐海灵||7||89||0||0||0||6||0||3||2||0||690||50003||18089||9641||2678||6317||646
大苞米||复仇之矛||7.4||106||3||0||0||5||0||2||1||0||868||51592||16444||13818||12652||1165||0
云狼天||狂野女猎手||2||49||17||0||0||3||0||0||1||276||1101||52285||16752||4234||194||4040||0
啊啦喂油||齐天大圣||6.9||69||2||0||0||5||0||0||1||0||569||56097||26313||16653||15149||519||984
灰猫咪||酒桶||12.3||79||62||2||0||0||1||5||2||321||8349||164630||29109||24865||5133||19050||682
发疯的小草帽||光辉女郎||7.6||143||19||0||0||10||0||3||1||0||2923||130931||18165||16236||1813||14422||0
云狼天||亡灵战神||8.9||45||0||0||0||45||1||2||2||0||22222||53570||36531||13011||7649||5361||0
大苞米||迅捷斥候||10.2||201||7||2||1||5||0||4||1||0||0||151843||19126||35395||4714||29790||891
风吹着你裤裆||寒冰射手||9.8||181||10||2||1||6||0||7||3||1031||2029||166636||16945||20650||16497||4092||60
丶占米弟||生化魔人||7.1||145||6||1||0||6||0||4||1||0||22020||126093||30908||20899||723||19520||655
果缤纷香橙||熔岩巨兽||7.1||67||10||0||0||31||0||2||1||0||3522||74350||28258||12396||1007||11388||0
Forever莹||暴走萝莉||7.2||172||23||2||0||4||0||4||1||650||1020||163362||21868||28990||26860||1324||805
好勒伤疤忘了疼||疾风剑豪||5.6||206||16||2||0||10||0||0||1||645||149||217953||26292||16339||12377||3211||750
力量帝||蛮族之王||9.4||116||87||1||1||6||2||4||2||897||7298||261491||39022||14666||11772||1832||1061
Super丶奶罩||不祥之刃||3.3||106||0||0||0||2||0||2||1||0||541||64271||8924||7674||534||6699||440
丨当红小帝丨||虚空恐惧||9.9||181||3||1||0||5||0||3||1||0||6801||118822||11952||10593||1389||7823||1380
洛枭112到失控||盲僧||15.3||34||30||0||0||24||1||6||1||0||1232||69833||16733||11401||7821||2533||1046
丨当红小丑丨||酒桶||9.5||22||42||0||0||2||3||2||1||397||5676||72421||18811||9605||1438||8166||0
丨当红小伙丨||法外狂徒||11.7||143||1||2||0||2||0||6||2||877||802||73703||8250||8991||8724||266||0
灰猫咪||战争之影||6.8||30||61||0||0||0||0||0||1||0||2513||88356||20794||3556||2388||910||258
大苞米||无双剑姬||4.8||134||2||0||0||4||0||0||1||0||1224||67073||19262||9759||8219||820||720
发疯的小草帽||大发明家||8.2||107||2||0||0||5||0||2||1||0||743||67857||9919||13141||696||12364||80
风吹着你裤裆||麦林炮手||6.1||115||7||0||0||6||0||0||1||505||637||60016||9434||8068||6577||1210||280
云狼天||亡灵战神||6.1||35||0||1||0||24||0||0||1||0||7106||41043||12508||7163||4496||2667||0
灰猫咪||英勇投弹手||13||212||16||2||0||4||1||10||4||669||2528||184337||18158||43038||23915||15764||3358
风吹着你裤裆||魂锁典狱长||8.9||19||0||0||0||25||5||0||1||0||914||20725||19410||8578||2304||6274||0
发疯的小草帽||皮城执法官||7.3||73||46||0||0||8||0||4||1||0||127||128151||22926||15623||13514||1101||1007
云狼天||大发明家||3.5||112||0||0||0||7||0||0||1||0||1982||71949||16838||19040||1178||17862||0
YUMIKOOO||刀锋意志||11.8||238||16||1||0||3||0||9||2||444||13746||173106||29898||28762||23499||2136||3126
After丶AV||沙漠死神||7||123||14||1||0||4||0||3||2||0||0||113883||26613||14699||7738||6960||0
非凡o||暗夜猎手||4.6||181||1||0||0||6||0||0||1||489||2209||103340||19230||13022||10074||584||2362
盖云天||虚空恐惧||11.4||240||8||0||0||11||1||3||2||0||8661||180257||31100||29226||895||21669||6662
洪健爷爷||狂战士||5.9||35||41||0||0||6||0||0||1||0||1622||92274||33904||13361||7958||2645||2758
哥哥发威||曙光女神||6.6||36||0||0||0||18||2||0||0||0||1314||25421||24815||7240||1874||5365||0
风吹着你裤裆||圣枪游侠||12.4||188||38||2||1||11||3||10||3||1196||2897||227710||29360||47979||46369||1375||235
柴郡猫灬||魂锁典狱长||7.7||8||3||0||0||35||7||0||0||0||5302||18277||29000||8286||1137||7149||0
云狼天||无极剑圣||4.1||154||50||4||0||7||0||2||2||823||4219||236595||31109||11239||7975||877||2386
发疯的小草帽||爆破鬼才||8.4||230||16||0||2||12||0||11||2||0||3051||242986||19486||53746||1963||51324||458
大苞米||刀锋意志||6.8||181||13||1||0||10||0||6||2||501||7308||124958||43025||24801||15125||2848||6827
喝酒不是强项||圣枪游侠||5.6||236||9||2||0||6||1||3||2||1029||3545||203294||25029||19268||18537||509||222
装B干到你||潮汐海灵||6.7||193||11||1||0||5||1||3||1||0||1028||166744||28137||30047||4066||24846||1134
雄霸b天下||披甲龙龟||9||106||37||0||0||10||1||3||1||0||9815||162638||44644||24625||5664||18306||655
坏小Z||战争之影||11.4||227||11||2||0||15||1||4||2||711||14949||215146||60548||36308||23468||10489||2351
Jc铁厂||熔岩巨兽||7.6||54||0||0||0||38||5||0||1||0||5538||63956||33952||14239||2539||11699||0
爱你阿彤||不祥之刃||6.8||151||14||0||0||14||1||4||2||0||1014||142159||20248||26111||1106||23360||1644
暗夜使者7大哥||皎月女神||5.4||47||81||1||0||4||0||0||1||0||1469||164436||22894||19536||2061||17258||217
磨刀霍霍向猪驴||圣枪游侠||11.2||155||22||1||1||4||0||6||2||655||4225||171905||28100||37703||32882||3833||987
0上帝的右手0||刀锋意志||11.9||150||0||2||0||7||0||12||3||677||8438||121957||32598||30331||22400||3517||4413
追梦魂丶弑君||堕落天使||10.5||55||12||1||0||21||4||7||2||0||166||80836||19358||25793||3681||21300||812
Splendent丶战鬼||德邦总管||10.6||117||19||1||0||7||1||7||2||0||3522||105363||36876||26490||21385||3670||1434
Mercy丶w1||暗夜猎手||5.1||151||21||0||0||9||0||2||1||425||3463||125552||32370||18982||14517||78||4387
扯蛋丶g||披甲龙龟||10.9||133||61||0||0||8||1||2||1||0||1451||178178||40986||23588||3479||19072||1037
发疯的小草帽||深海泰坦||5.2||45||0||0||0||29||2||2||1||0||3478||45704||28624||7994||2668||5326||0
RedAadWhite丶||放逐之刃||4.9||164||8||0||0||5||0||2||1||0||984||136760||32477||17546||16048||0||1498
恶魔丶丶猎手||德邦总管||8.5||52||49||2||0||17||0||3||1||0||11303||142468||43769||24069||16744||5083||2242
峰哥辣唔U||皮城女警||9.3||288||24||3||1||6||0||3||2||2109||2776||376853||19398||42124||35932||4758||1433
大饼大脸猫||战争之影||9.9||276||16||0||0||9||0||5||2||787||16442||259654||47293||37650||24312||10308||3029
uhihidd||堕落天使||5.7||39||2||2||0||41||5||2||1||0||1487||42856||22609||8315||945||7119||250
攻防小安||诡术妖姬||7.8||156||6||2||0||14||1||5||2||0||938||171546||26934||35292||2505||31546||1240
发疯的小草帽||战争之影||4.9||181||14||0||0||13||0||2||2||0||5447||154085||49220||17364||9703||6709||951
云狼天||无极剑圣||3.7||178||36||1||0||7||3||4||1||793||1942||219399||33644||11747||8639||476||2632
风吹着你裤裆||圣枪游侠||13.1||228||20||3||0||13||1||3||2||890||3095||232589||27873||32828||28195||3475||1158
大苞米||潮汐海灵||7.3||202||26||0||0||5||0||4||1||0||1268||182329||35243||32135||2883||27594||1658
灰猫咪||蒸汽机器人||6.3||64||0||0||0||2||0||2||1||0||2257||63520||29421||20736||3874||15265||1596
保密局的枪声||无双剑姬||5.4||80||9||1||0||3||1||2||2||0||608||58024||10772||7318||6989||185||144
乐乐乐乐哥丶||卡牌大师||11.5||91||6||0||0||5||1||6||2||0||371||73770||8136||13028||1676||11352||0
射射射射你一胸||暴走萝莉||11.4||132||8||2||0||4||0||6||3||573||1205||97258||9316||12892||12020||365||506
赵四用老二||蒸汽机器人||8.6||9||0||1||0||18||1||2||1||0||539||11138||7380||5197||1463||3238||496
丿忏悔丶||凛冬之怒||11.9||20||56||0||0||5||2||2||1||0||2222||84384||18429||9832||1617||8030||184
大苞米||无极剑圣||6.6||35||46||0||0||4||1||0||1||618||1449||80095||12867||6392||4742||525||1124
发疯的小草帽||诺克萨斯之手||12.7||154||2||1||0||5||1||2||2||504||0||88247||16545||12675||7777||1766||3131
YUMIKOOO||远古巫灵||4.9||88||4||0||0||5||0||0||1||0||946||58445||10705||8649||390||8259||0
俺用苞米捅你菊花||魂锁典狱长||6.3||7||0||0||0||15||1||0||0||0||577||4467||12652||2677||505||2172||0
柴郡猫灬||探险家||5.8||102||2||0||0||3||0||3||1||0||920||48935||10192||9090||6467||2565||58
大苞米||审判天使||9.6||200||9||0||0||7||1||5||1||0||11105||165922||32577||41536||6331||33452||1752
俺用苞米捅你菊花||曙光女神||7.6||25||0||0||0||17||2||3||1||0||2528||21389||19272||4855||988||3867||0
柴郡猫灬||荣耀行刑官||11.1||174||15||4||0||1||1||9||2||1665||4292||206055||28924||46528||44748||411||1368
发疯的小草帽||亡灵战神||6.6||180||14||1||0||9||1||5||2||0||23888||169897||40989||24924||12084||12775||65
YUMIKOOO||巨魔之王||10||48||54||0||1||8||1||8||3||0||14982||145869||47142||29520||23366||3505||2648
越塔强杀怪我咯丶||机械公敌||4.7||121||1||0||0||7||0||0||1||0||586||112429||38610||30022||1351||28671||0
逆浪顺投怪我咯丶||放逐之刃||4.7||114||52||0||0||7||0||2||1||0||1790||173906||30199||19122||17995||21||1105
逆投顺浪怪我咯丶||疾风剑豪||7||125||26||0||0||7||0||3||2||572||799||166892||34030||27431||20941||5364||1126
完美结局丶||法外狂徒||11.1||273||24||2||0||11||0||2||1||941||2769||263365||41116||33845||29329||4165||350
EoLip||熔岩巨兽||8.2||50||0||2||0||29||0||0||1||0||945||56890||28058||20064||1674||18389||0
门罗留斯||影流之主||13.5||222||8||2||2||5||1||16||3||938||3062||207313||22718||41735||37904||2737||1094
三鹿小橙子||法外狂徒||6.6||213||10||2||1||9||0||4||2||1112||3740||215688||23156||28782||26153||1968||661
丶Malzahar丶||齐天大圣||11.5||51||78||2||0||1||4||7||3||0||6484||192579||42567||34064||29492||3305||1267
依然狠秀气||虚空恐惧||9.3||250||32||0||0||23||0||4||2||0||9835||259721||41811||32644||4465||22705||5473
我们去抓水母吧丶||堕落天使||6.2||28||1||0||0||33||8||0||1||0||120||28982||23137||11281||1262||10018||0
YUMIKOOO||无极剑圣||5.8||94||85||0||0||7||4||3||1||867||2892||205693||36696||14438||12754||78||1606
On1yTcTzMor||虚空先知||5.4||162||8||0||0||14||0||2||1||0||1019||138132||31639||30006||2578||27428||0
上帝丶丶丶||牛头酋长||7.3||41||0||1||0||57||8||0||1||0||12135||37734||40524||10213||1082||7052||2078
丶走着瞧丶||战争之影||12.7||220||54||2||0||12||0||3||2||801||10566||271976||48777||37693||24458||10434||2801
Peter丶Yang||荣耀行刑官||3.7||270||13||0||0||7||1||0||1||910||3863||232289||28480||23576||23476||0||100
YUMIKOOO||傲之追猎者||10.7||13||64||1||0||6||1||4||2||0||1792||98123||17243||7502||6346||707||448
Javac99sec||复仇焰魂||9.2||93||11||0||0||6||0||5||2||0||999||63644||9586||14938||1051||13587||300
干丶客||战争女神||10.3||185||4||2||0||6||0||3||1||684||1591||138069||12342||17110||15696||1413||0
沉默的杀人夜||曙光女神||10||26||0||0||0||16||0||3||1||0||865||20013||14089||9271||4153||5117||0
中国战将||放逐之刃||8.5||178||7||0||0||5||1||5||1||0||635||123336||11837||11126||10584||134||408
XXEthel||刀锋意志||7.7||150||5||1||0||6||0||2||1||357||2911||67251||14112||6527||4048||1055||1423
信爷单枪上王者丶||盲僧||6.4||27||35||0||0||15||1||0||1||0||515||60997||16641||6300||4817||1073||410
醉后4的温柔||探险家||7.7||146||12||0||0||0||0||2||2||506||1938||101276||13729||15880||9488||6392||0
他爹我是嬴政||不祥之刃||4.2||89||8||0||0||6||1||0||1||0||348||65563||12243||6954||235||6669||50
温纯丨mmmmmmmmmm||曙光女神||6.7||26||0||0||0||19||3||0||1||0||991||10788||17390||3826||1407||2419||0
大神侠||疾风剑豪||13.1||212||21||3||1||3||0||7||2||680||860||200011||18088||26710||21465||4540||704
Eternity丶Cain||熔岩巨兽||7.7||81||1||0||0||4||0||0||1||0||606||41200||6464||5549||1620||3929||0
YUMIKOOO||盲僧||8.2||41||51||0||0||14||2||6||1||0||554||101628||17964||10542||8277||1841||423
十三先生i||星界游神||6.8||22||0||0||0||22||1||2||1||0||1556||16466||7201||3136||1075||2061||0
ldreamy||皮城女警||6.2||172||6||2||0||2||1||2||2||1001||1052||107199||11519||10490||9025||1274||190
臭袜子1314||探险家||2.9||90||2||0||0||4||0||0||0||0||502||52598||10035||8120||2020||6099||0
CC你是我的眼||蛮族之王||7.6||169||14||1||0||6||0||0||1||428||3576||129322||20731||8736||7377||743||615
虚度光阴二十载ii||齐天大圣||6.4||15||35||1||0||6||0||2||1||0||614||63505||16813||4633||4071||0||562
游戏王MO||瘟疫之源||10.8||130||2||1||0||1||1||2||2||473||1537||66075||10947||12154||10338||79||1737
Carcrashes丶||盲僧||7.3||28||8||0||0||22||1||0||1||0||1119||32409||21108||7659||6349||1309||0
偷奶喝||疾风剑豪||8.2||173||6||4||0||7||1||3||1||707||481||166568||28012||26943||19709||5901||1332
悲剧De灵魂||盲僧||8.4||24||64||0||0||21||2||3||1||0||509||110110||29751||12053||9073||2166||813
丶醉兔||荒漠屠夫||7.6||201||9||1||0||5||0||4||1||0||4854||155249||33703||22689||20291||1439||958
YUMIKOOO||寒冰射手||11.2||205||30||2||1||3||1||8||3||624||3133||233876||20350||33345||28020||4737||587
龙天儿||熔岩巨兽||9.2||80||5||0||0||23||3||2||1||0||2958||58766||26897||12067||1029||11037||0
五丿爷灬||迅捷斥候||5.7||141||2||0||0||8||2||0||1||0||2799||96580||32086||25474||2181||23293||0
春天的狂风丶||皮城女警||7||208||10||1||0||11||2||3||1||1116||3222||183486||20333||23411||20692||2719||0
Negative丶情||黑暗之女||3.2||47||0||2||0||4||2||2||1||0||1080||43765||17491||6344||966||5377||0
哇尜尜尜||放逐之刃||9||55||48||0||0||14||3||2||1||0||2580||104701||26634||15866||14654||27||1184
守望有你的海||虚空先知||8.1||152||4||0||0||4||0||3||2||0||0||112155||26073||25688||4055||20513||1120
心里装进了人||堕落天使||6.8||110||14||0||0||8||1||2||2||0||473||96805||15458||20754||2994||16883||876
Frostyeyes||荒漠屠夫||10.8||210||12||1||0||10||0||4||1||0||5672||160419||21167||18920||16786||2047||87
寒梅傲雪ai||德玛西亚皇子||10||41||72||0||0||11||1||4||2||0||3450||143454||29413||17649||15121||1024||1504
n1比从前快乐||风暴之怒||9.2||6||0||0||0||31||4||0||0||0||5877||11376||9579||4176||1127||3049||0
azul3||战争女神||13.5||217||15||3||0||4||0||9||2||763||1859||193177||11403||24249||21721||1558||969
YUMIKOOO||皮城女警||9.5||176||8||1||0||7||0||2||1||950||2756||125503||18524||15428||13749||1228||450
RESE||齐天大圣||9.5||161||5||1||0||5||1||3||1||0||536||92375||17141||13958||11521||2393||44
Aven7gers||虚空行者||4.8||175||4||0||0||7||2||0||1||0||1052||95958||25017||14005||1170||11929||906
咆哮的大爷||熔岩巨兽||5.6||9||0||0||0||28||3||0||0||0||892||16033||19571||5788||883||4905||0
青春少妇的梦想||酒桶||5.8||32||72||0||0||8||0||2||1||446||5053||117565||29265||8711||904||7572||234
YUMIKOOO||复仇之矛||10.4||182||37||2||0||10||0||7||2||970||2998||208896||20981||21437||18475||2657||303
大苞米||水晶先锋||12.8||209||3||2||0||6||0||5||1||838||3324||160690||29850||22599||12622||9086||890
风吹着你裤裆||凛冬之怒||4.1||50||37||0||1||4||3||0||1||0||1677||91714||29471||11571||2341||9139||91
俺用苞米捅你菊花||曙光女神||9.3||54||1||0||0||34||4||2||1||0||5728||38063||25773||8868||2398||6470||0
发疯的小草帽||复仇焰魂||5.2||139||14||1||0||7||1||3||1||0||3625||138809||23459||20810||1186||19141||482
Gentleman丶阿鹏||首领之傲||9.1||215||23||0||0||6||1||5||1||682||2392||183258||16592||20454||20265||0||188
不给我中单我就哭||天启者||5.7||49||0||1||0||28||1||0||1||0||567||59033||18581||14145||889||13256||0
Gentleman丶阿举||机械先驱||6.5||195||22||0||0||12||0||4||3||0||722||164471||19966||28944||749||27116||1078
Gentleman丶阿海||战争之王||3.9||125||3||0||0||10||0||0||1||595||645||84013||27168||15382||13924||1458||0
霸气你珊姐||德邦总管||8.6||90||26||2||1||7||1||5||2||672||5847||133494||28556||11962||9576||1898||488
发疯的小草帽||蛮族之王||6.8||178||19||5||0||8||0||2||1||796||4277||171149||27990||15512||12745||1965||801
风吹着你裤裆||法外狂徒||10||196||8||2||1||8||0||5||2||581||1788||139167||12289||25561||23905||1656||0
大苞米||齐天大圣||18.7||84||60||0||0||5||1||19||3||941||1940||154582||21294||29698||27027||868||1803
柴郡猫灬||卡牌大师||8.2||124||10||1||1||2||0||2||1||0||1032||134130||19076||35148||2916||31631||600
俺用苞米捅你菊花||琴瑟仙女||8.6||8||0||1||0||12||0||2||1||0||8355||30317||17364||15077||3355||11722||0
Wk7ngTn5y5丶乱情||皮城执法官||3.1||31||34||0||0||2||0||0||1||0||153||70792||20218||6344||5952||0||392
Wk7ngTn5y5丶南音||掘墓者||8.7||121||3||1||0||5||0||2||1||0||17199||82153||44988||19037||11296||7740||0
Soul丶Spaceferry||法外狂徒||6.2||165||2||0||0||4||1||0||1||578||3003||98693||17055||13026||12600||425||0
Mounta彡谷有贞||复仇焰魂||6.8||91||0||0||0||10||0||2||1||0||1369||70129||23629||21807||1407||19862||537
Gloomy灬魅||宝石骑士||6.5||44||0||0||0||15||0||0||1||0||5897||37225||30453||6601||1682||4918||0
哇嘎木||诡术妖姬||7.1||87||5||1||0||8||1||4||3||0||778||66167||16336||22910||749||21747||414
Wed我是短板9啊丶||探险家||10.2||196||17||1||0||7||0||5||4||0||3321||188765||21747||37580||26276||9410||1892
灬你抗我跑丶||暮光之眼||11||184||3||2||0||2||0||2||1||0||1105||121733||26166||17270||6071||10946||253
枫叶漂流||蒸汽机器人||7.2||43||2||1||0||20||0||2||1||0||2525||41195||25316||8908||3514||5393||0
通话串不起的梦幻||殇之木乃伊||8.5||81||38||0||0||6||1||3||1||0||955||98482||25029||14702||1867||12689||146
YUMIKOOO||圣枪游侠||8.6||179||3||1||0||4||1||3||2||559||1738||128447||20583||19298||16412||2578||308
风吹着你裤裆||暗黑元首||5.7||84||14||1||0||9||1||2||1||0||696||94721||18901||19036||897||17494||644
大苞米||迷失之牙||9.4||159||0||1||0||3||0||3||1||469||3499||105226||35180||23452||20073||3109||268
俺用苞米捅你菊花||魂锁典狱长||6.5||31||1||0||0||20||2||0||1||0||1121||20235||25191||5219||951||4268||0
发疯的小草帽||皮城执法官||7.1||41||50||0||0||8||0||3||1||599||881||105566||29089||12667||9827||2165||674
男神宇Paranoid||蒸汽机器人||9.3||22||0||0||0||36||3||2||1||0||5036||31322||27481||11127||4219||6908||0
孤独与酒ytt丶||德玛西亚之力||8.7||169||5||0||0||11||2||6||2||205||5||120841||20534||18793||13516||4016||1260
残暴丨丶喜||暗黑元首||8.2||216||8||2||0||2||1||7||3||0||856||183317||15875||27503||722||25632||1148
港臂男优丶Axin||荣耀行刑官||9.8||167||29||4||1||3||1||4||2||1386||3463||200228||26130||29775||29500||0||275
唯美小霸气||盲僧||8.7||71||79||1||0||27||0||4||2||0||2491||201777||33844||22333||19579||1834||920
YUMIKOOO||盲僧||6||31||31||0||0||25||6||3||1||0||780||80691||33774||12265||9523||1802||938
俺用苞米捅你菊花||琴瑟仙女||5.5||21||0||0||0||25||3||0||1||0||5715||28007||19191||12308||2846||9462||0
发疯的小草帽||复仇焰魂||7.5||183||7||1||0||11||1||2||1||0||308||143288||19907||26156||1126||24262||768
大苞米||嗜血猎手||12.6||231||4||1||0||5||1||10||2||530||10993||143194||37671||22636||9245||11820||1571
风吹着你裤裆||暗夜猎手||3.7||167||9||0||0||10||3||0||1||486||2607||114800||26441||17177||12941||1757||2478
ZZ没心没肺||盲僧||7||37||33||0||0||7||0||3||1||0||810||83522||17698||12101||9756||1372||972
杀破狼丶Sun||荒漠屠夫||10.8||65||1||0||0||8||1||5||2||0||3214||66637||19308||14082||10926||2887||268
卡苦役||诡术妖姬||5.5||78||7||1||1||3||0||5||1||0||392||71735||11571||21638||1825||19369||444
nn没心没肺||法外狂徒||13.2||166||14||4||1||5||0||7||3||712||2009||153149||14291||22576||20858||1523||195
SPTO13||荣耀行刑官||9.2||159||8||2||0||5||0||6||2||858||1652||129588||17914||27510||25667||965||877
发疯的小草帽||无极剑圣||8.8||71||31||2||0||6||0||2||2||0||2730||93898||24198||11065||8696||206||2163
大苞米||掘墓者||11||132||0||0||0||1||0||2||1||0||9249||58301||27929||16791||8949||7134||708
孤独的麦子||疾风剑豪||3.1||102||5||0||0||3||0||0||1||330||976||75212||21335||7665||4454||2717||494
柴郡猫灬||荣耀行刑官||4.8||112||6||0||0||2||1||2||1||0||1533||68758||20371||10515||10401||0||114
俺用苞米捅你菊花||魂锁典狱长||6.7||18||0||0||0||8||1||2||1||0||1182||9168||22044||4540||996||3456||87
发疯的小草帽||法外狂徒||6.9||198||11||0||0||8||2||4||2||980||1705||195134||25454||29531||27481||1880||170
大苞米||宝石骑士||12.2||185||3||1||1||8||0||6||1||553||14983||134057||38671||27948||10872||15374||1701
俺用苞米捅你菊花||风暴之怒||7.9||14||0||1||0||30||1||0||1||0||7011||24074||20190||8923||3937||4985||0
丿安以丶萧||疾风剑豪||9.6||255||30||5||1||5||0||4||3||825||920||275127||29871||40310||33220||5940||1149
风吹着你裤裆||凛冬之怒||5.9||42||68||0||0||3||3||2||2||0||2687||144380||38027||21948||2897||18823||228
丨丶释怀||疾风剑豪||9.2||209||16||1||0||7||0||4||2||875||1104||232082||31760||36505||28181||6751||1572
无敌小豪子||放逐之刃||6.6||143||1||1||0||10||0||2||1||0||3739||119975||29478||21760||19608||547||1605
Andy灬奥兰多||战争女神||5.8||168||17||1||0||1||1||4||2||880||3531||166113||27833||27139||25767||1177||194
撸来佛祖丶||酒桶||9.2||105||37||0||0||8||0||5||2||447||6834||147291||32309||23586||2616||19777||1192
漂流的小羊||熔岩巨兽||7.5||68||9||0||0||44||6||2||1||0||3978||74063||31344||14043||1601||12189||252
俺用苞米捅你菊花||魂锁典狱长||9.9||33||1||0||0||22||1||2||1||0||3661||27845||26899||9893||1440||8452||0
傀丶峰||武器大师||7||151||1||0||0||6||0||3||2||560||2430||90482||26223||16753||11354||4620||779
Sky丶侯爷||凛冬之怒||9.5||56||81||2||0||13||5||3||3||0||2826||150237||32518||20713||2272||18243||198
柴郡猫灬||暗夜猎手||10.5||191||15||1||1||3||1||13||4||949||5193||191899||24349||35087||28383||76||6627
红颜无罪只是太||虚空恐惧||8.7||129||11||2||0||8||0||5||2||0||6349||118890||36534||17689||1513||11740||4434
杀戮者O||卡牌大师||5||86||19||0||0||7||0||4||3||0||383||109599||17979||27938||1633||25064||1240
小瑞523||无双剑姬||5.3||158||16||1||0||8||0||0||1||0||2344||127380||27043||16798||15302||1495||0
好郁闷啊起名字||皮城执法官||7.1||43||59||0||0||10||2||2||1||0||1277||120230||28459||15215||13406||1780||28
GodBlessYou丶Yan||法外狂徒||12.1||157||11||2||0||10||1||8||1||952||2355||137226||24854||30311||29173||900||237
阿瓦卫||狂暴之心||6.3||68||5||0||0||22||3||3||1||0||687||66482||24658||20039||2072||17966||0
风吹着你裤裆||沙漠死神||10.4||214||11||3||0||9||0||3||2||0||394||184723||51367||32753||14013||18739||0
柴郡猫灬||荣耀行刑官||9.9||190||17||1||2||2||0||4||2||1860||2625||214295||24515||43424||42161||0||1263
